#HSPC_H3K27Ac_peaks Enhancers
#Created from /broad/sankaranlab/xliao/MPN/HSPC_H3K27Ac/Jianxu/rose_o/HSPC_H3K27Ac_peaks_12KB_STITCHED_TSS_DISTAL_ENHANCER_REGION_MAP.txt
#Ranked by HSPC_H3K27Ac.no_duplicates.bam
#Using cutoff of 9730.1403 for Super-Enhancers
#Created on Sep 29 2019 
REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	HSPC_H3K27Ac.no_duplicates.bam	enhancerRank	isSuper
11_HSPC_H3K27Ac_peak_35052_lociStitched	chr2	10515510	10550407	11	4670	23970.7493	251	1
12_HSPC_H3K27Ac_peak_21238_lociStitched	chr14	105499725	105560235	12	5657	23931.705	252	1
7_HSPC_H3K27Ac_peak_19241_lociStitched	chr14	22886892	22902246	7	2538	23916.9258	253	1
7_HSPC_H3K27Ac_peak_27767_lociStitched	chr17	29025122	29056458	7	3766	23827.8944	254	1
10_HSPC_H3K27Ac_peak_69170_lociStitched	chr9_gl000199_random	48764	99138	10	2898	23821.8646	255	1
12_HSPC_H3K27Ac_peak_45541_lociStitched	chr3	30671046	30708482	12	4718	23738.1676	256	1
8_HSPC_H3K27Ac_peak_50186_lociStitched	chr4	48197923	48230001	8	2435	23657.525	257	1
6_HSPC_H3K27Ac_peak_13999_lociStitched	chr12	2392362	2416658	6	4830	23625.4304	258	1
8_HSPC_H3K27Ac_peak_11982_lociStitched	chr11	64289902	64315192	8	3635	23403.366	259	1
9_HSPC_H3K27Ac_peak_46085_lociStitched	chr3	46968961	47013056	9	2801	23401.2165	260	1
9_HSPC_H3K27Ac_peak_17768_lociStitched	chr13	30929770	30969720	9	5246	23378.74	261	1
6_HSPC_H3K27Ac_peak_15357_lociStitched	chr12	51700743	51735328	6	3219	23362.1675	262	1
12_HSPC_H3K27Ac_peak_5608_lociStitched	chr1	198610596	198652371	12	4483	23339.6925	263	1
9_HSPC_H3K27Ac_peak_19255_lociStitched	chr14	22916954	22942083	9	3783	23312.1733	264	1
4_HSPC_H3K27Ac_peak_46319_lociStitched	chr3	50656637	50670641	4	2251	23294.2536	265	1
5_HSPC_H3K27Ac_peak_34528_lociStitched	chr19	54880875	54901695	5	3209	23243.448	266	1
7_HSPC_H3K27Ac_peak_47635_lociStitched	chr3	128944004	128959200	7	3379	23135.91	267	1
5_HSPC_H3K27Ac_peak_62787_lociStitched	chr7	143071990	143093080	5	3129	23135.73	268	1
8_HSPC_H3K27Ac_peak_24281_lociStitched	chr16	10962712	10981762	8	5140	23065.74	269	1
4_HSPC_H3K27Ac_peak_52161_lociStitched	chr5	360468	375189	4	3147	23061.9186	270	1
8_HSPC_H3K27Ac_peak_36383_lociStitched	chr2	62514716	62541020	8	3125	23008.1088	271	1
8_HSPC_H3K27Ac_peak_51495_lociStitched	chr4	140997736	141038300	8	2676	22999.788	272	1
8_HSPC_H3K27Ac_peak_68294_lociStitched	chr9	127131973	127162314	8	3546	22989.3757	273	1
6_HSPC_H3K27Ac_peak_55803_lociStitched	chr6	6915719	6944157	6	4086	22977.904	274	1
8_HSPC_H3K27Ac_peak_56029_lociStitched	chr6	13395073	13434829	8	3684	22931.2608	275	1
7_HSPC_H3K27Ac_peak_21524_lociStitched	chr15	31548426	31565720	7	4039	22912.8206	276	1
8_HSPC_H3K27Ac_peak_8165_lociStitched	chr10	42527863	42546282	8	3349	22900.3427	277	1
8_HSPC_H3K27Ac_peak_20235_lociStitched	chr14	70081696	70119709	8	4500	22849.6143	278	1
10_HSPC_H3K27Ac_peak_802_lociStitched	chr1	19761190	19805136	10	4734	22847.5254	279	1
11_HSPC_H3K27Ac_peak_6441_lociStitched	chr1	226862463	226905865	11	4533	22842.4726	280	1
5_HSPC_H3K27Ac_peak_46456_lociStitched	chr3	53200547	53214812	5	1834	22766.94	281	1
7_HSPC_H3K27Ac_peak_57287_lociStitched	chr6	39177837	39193961	7	2486	22675.1812	282	1
6_HSPC_H3K27Ac_peak_10152_lociStitched	chr10	126328719	126340058	6	3953	22673.4644	283	1
7_HSPC_H3K27Ac_peak_17846_lociStitched	chr13	32681197	32700857	7	4331	22656.184	284	1
7_HSPC_H3K27Ac_peak_26265_lociStitched	chr16	85339507	85369304	7	3432	22580.1666	285	1
6_HSPC_H3K27Ac_peak_26168_lociStitched	chr16	81847203	81876517	6	3653	22571.78	286	1
8_HSPC_H3K27Ac_peak_60619_lociStitched	chr7	38255916	38297354	8	4491	22401.3828	287	1
5_HSPC_H3K27Ac_peak_65027_lociStitched	chr8	104188768	104209184	5	3065	22382.0608	288	1
6_HSPC_H3K27Ac_peak_1918_lociStitched	chr1	43389722	43410872	6	3972	22357.665	289	1
11_HSPC_H3K27Ac_peak_56438_lociStitched	chr6	25035007	25057725	11	4644	22352.2402	290	1
3_HSPC_H3K27Ac_peak_12362_lociStitched	chr11	68593408	68606417	3	2400	22324.7449	291	1
8_HSPC_H3K27Ac_peak_3448_lociStitched	chr1	111735393	111765395	8	3498	22306.487	292	1
2_HSPC_H3K27Ac_peak_14241_lociStitched	chr12	7060526	7068302	2	2695	22216.032	293	1
7_HSPC_H3K27Ac_peak_60853_lociStitched	chr7	47590935	47621688	7	2790	22209.8166	294	1
7_HSPC_H3K27Ac_peak_68658_lociStitched	chr9	132640696	132652523	7	3175	22177.9904	295	1
6_HSPC_H3K27Ac_peak_69021_lociStitched	chr9	139539157	139554560	6	3354	22087.902	296	1
7_HSPC_H3K27Ac_peak_44751_lociStitched	chr22	50219806	50255583	7	4413	22081.5644	297	1
12_HSPC_H3K27Ac_peak_22747_lociStitched	chr15	70754966	70802551	12	5313	22074.6815	298	1
5_HSPC_H3K27Ac_peak_10315_lociStitched	chr10	134363902	134374365	5	3440	22053.9114	299	1
6_HSPC_H3K27Ac_peak_7961_lociStitched	chr10	30777482	30795061	6	2320	21975.5079	300	1
14_HSPC_H3K27Ac_peak_18227_lociStitched	chr13	48718755	48797233	14	5837	21926.7532	301	1
6_HSPC_H3K27Ac_peak_32631_lociStitched	chr19	13950134	13958949	6	2697	21886.7635	302	1
11_HSPC_H3K27Ac_peak_20523_lociStitched	chr14	77499689	77519228	11	3736	21817.2474	303	1
11_HSPC_H3K27Ac_peak_9724_lociStitched	chr10	104357445	104393921	11	5099	21812.648	304	1
9_HSPC_H3K27Ac_peak_63657_lociStitched	chr8	27219394	27247953	9	3654	21784.8052	305	1
5_HSPC_H3K27Ac_peak_22050_lociStitched	chr15	50400173	50408020	5	1757	21776.2097	306	1
8_HSPC_H3K27Ac_peak_47595_lociStitched	chr3	128563752	128584544	8	5569	21771.3032	307	1
9_HSPC_H3K27Ac_peak_35456_lociStitched	chr2	28137035	28180825	9	2633	21759.251	308	1
9_HSPC_H3K27Ac_peak_13028_lociStitched	chr11	95940653	95998952	9	4642	21652.2486	309	1
7_HSPC_H3K27Ac_peak_712_lociStitched	chr1	17215642	17241255	7	4611	21648.1076	310	1
10_HSPC_H3K27Ac_peak_45161_lociStitched	chr3	13023300	13058212	10	4520	21586.0896	311	1
8_HSPC_H3K27Ac_peak_31715_lociStitched	chr19	1177625	1214950	8	4868	21536.525	312	1
4_HSPC_H3K27Ac_peak_21005_lociStitched	chr14	100533963	100546023	4	2652	21420.972	313	1
6_HSPC_H3K27Ac_peak_37318_lociStitched	chr2	99070773	99089707	6	2951	21370.8058	314	1
7_HSPC_H3K27Ac_peak_1700_lociStitched	chr1	38461617	38475730	7	3554	21309.2187	315	1
10_HSPC_H3K27Ac_peak_56746_lociStitched	chr6	30464123	30500899	10	4572	21285.9488	316	1
6_HSPC_H3K27Ac_peak_59661_lociStitched	chr7	1546519	1553691	6	2630	21220.5136	317	1
5_HSPC_H3K27Ac_peak_59821_lociStitched	chr7	5495174	5503127	5	2550	21214.6275	318	1
9_HSPC_H3K27Ac_peak_40263_lociStitched	chr2	240126844	240158482	9	3141	21210.1152	319	1
3_HSPC_H3K27Ac_peak_49436_lociStitched	chr4	1716835	1729891	3	3170	21183.36	320	1
5_HSPC_H3K27Ac_peak_67377_lociStitched	chr9	93557368	93578711	5	4107	21174.3903	321	1
6_HSPC_H3K27Ac_peak_921_lociStitched	chr1	22336254	22367228	6	5227	21155.242	322	1
4_HSPC_H3K27Ac_peak_7464_lociStitched	chr10	11213526	11234602	4	2090	21149.766	323	1
7_HSPC_H3K27Ac_peak_61429_lociStitched	chr7	76935618	76981884	7	5040	21143.562	324	1
7_HSPC_H3K27Ac_peak_24177_lociStitched	chr16	4555593	4579546	7	3571	21116.9648	325	1
7_HSPC_H3K27Ac_peak_35866_lociStitched	chr2	43232206	43252805	7	3798	21103.6755	326	1
13_HSPC_H3K27Ac_peak_60572_lociStitched	chr7	37683465	37735111	13	6589	21097.391	327	1
8_HSPC_H3K27Ac_peak_35469_lociStitched	chr2	28570694	28602003	8	5142	21055.3025	328	1
5_HSPC_H3K27Ac_peak_9092_lociStitched	chr10	81045519	81055388	5	2560	21020.97	329	1
3_HSPC_H3K27Ac_peak_30213_lociStitched	chr17_gl000205_random	84486	88344	3	2920	20999.4798	330	1
13_HSPC_H3K27Ac_peak_68908_lociStitched	chr9	137230813	137274465	13	4922	20931.134	331	1
6_HSPC_H3K27Ac_peak_49493_lociStitched	chr4	2788319	2803435	6	4126	20914.4976	332	1
5_HSPC_H3K27Ac_peak_56372_lociStitched	chr6	21587330	21610734	5	6063	20913.8144	333	1
8_HSPC_H3K27Ac_peak_33046_lociStitched	chr19	19077547	19096819	8	3283	20871.576	334	1
7_HSPC_H3K27Ac_peak_49955_lociStitched	chr4	37749191	37769281	7	3660	20849.402	335	1
6_HSPC_H3K27Ac_peak_30111_lociStitched	chr17	80158467	80176437	6	3576	20841.606	336	1
9_HSPC_H3K27Ac_peak_53142_lociStitched	chr5	68891570	68915397	9	3742	20829.5634	337	1
9_HSPC_H3K27Ac_peak_2321_lociStitched	chr1	54929784	54972557	9	4495	20821.8964	338	1
7_HSPC_H3K27Ac_peak_37741_lociStitched	chr2	112236462	112270058	7	3328	20802.6432	339	1
4_HSPC_H3K27Ac_peak_25223_lociStitched	chr16	31138657	31154370	4	3720	20802.4407	340	1
10_HSPC_H3K27Ac_peak_49616_lociStitched	chr4	6917203	6944530	10	3756	20711.1333	341	1
8_HSPC_H3K27Ac_peak_23469_lociStitched	chr15	91185815	91209317	8	4623	20709.9624	342	1
7_HSPC_H3K27Ac_peak_1664_lociStitched	chr1	37937069	37953129	7	3850	20709.37	343	1
7_HSPC_H3K27Ac_peak_3997_lociStitched	chr1	149355302	149379628	7	4184	20616.285	344	1
8_HSPC_H3K27Ac_peak_27718_lociStitched	chr17	28026350	28050807	8	3496	20595.2397	345	1
5_HSPC_H3K27Ac_peak_31574_lociStitched	chr18	77264703	77284799	5	3298	20588.352	346	1
8_HSPC_H3K27Ac_peak_9802_lociStitched	chr10	105660743	105681940	8	3772	20567.4491	347	1
7_HSPC_H3K27Ac_peak_36758_lociStitched	chr2	71291418	71311630	7	4233	20563.6888	348	1
10_HSPC_H3K27Ac_peak_66551_lociStitched	chr9	36127630	36158769	10	5432	20533.0566	349	1
7_HSPC_H3K27Ac_peak_36688_lociStitched	chr2	70160576	70180569	7	4045	20476.8306	350	1
7_HSPC_H3K27Ac_peak_40070_lociStitched	chr2	232469147	232490427	7	3352	20469.232	351	1
7_HSPC_H3K27Ac_peak_53174_lociStitched	chr5	69746599	69770554	7	3815	20380.914	352	1
5_HSPC_H3K27Ac_peak_33588_lociStitched	chr19	39888571	39901369	5	3309	20256.6744	353	1
8_HSPC_H3K27Ac_peak_16771_lociStitched	chr12	111866016	111883588	8	3169	20104.1252	354	1
2_HSPC_H3K27Ac_peak_3742_lociStitched	chr1	121478503	121485531	2	2039	20019.9608	355	1
5_HSPC_H3K27Ac_peak_26386_lociStitched	chr16	87978953	88008280	5	3500	19936.4946	356	1
4_HSPC_H3K27Ac_peak_47475_lociStitched	chr3	126248118	126260801	4	4018	19932.6028	357	1
12_HSPC_H3K27Ac_peak_36153_lociStitched	chr2	54788240	54832262	12	4421	19906.7484	358	1
5_HSPC_H3K27Ac_peak_905_lociStitched	chr1	22230633	22252073	5	3449	19885.6	359	1
7_HSPC_H3K27Ac_peak_10385_lociStitched	chr11	326247	356384	7	4543	19848.2282	360	1
10_HSPC_H3K27Ac_peak_41466_lociStitched	chr20	35964407	36013174	10	5265	19823.7855	361	1
9_HSPC_H3K27Ac_peak_20555_lociStitched	chr14	78046997	78075157	9	3223	19813.376	362	1
10_HSPC_H3K27Ac_peak_32944_lociStitched	chr19	18132548	18169730	10	5016	19736.2056	363	1
5_HSPC_H3K27Ac_peak_1041_lociStitched	chr1	25347216	25361869	5	3752	19706.8197	364	1
8_HSPC_H3K27Ac_peak_36617_lociStitched	chr2	68967509	68994917	8	2661	19703.6112	365	1
7_HSPC_H3K27Ac_peak_29970_lociStitched	chr17	78738843	78764229	7	5039	19663.9956	366	1
9_HSPC_H3K27Ac_peak_13909_lociStitched	chr12	700443	726809	9	3867	19597.8478	367	1
9_HSPC_H3K27Ac_peak_34367_lociStitched	chr19	51933988	51972617	9	4936	19561.7256	368	1
14_HSPC_H3K27Ac_peak_39273_lociStitched	chr2	197098530	197141147	14	5345	19505.8009	369	1
12_HSPC_H3K27Ac_peak_60926_lociStitched	chr7	50713295	50765733	12	3915	19496.4484	370	1
4_HSPC_H3K27Ac_peak_32186_lociStitched	chr19	7401369	7415664	4	4228	19491.2325	371	1
7_HSPC_H3K27Ac_peak_37002_lociStitched	chr2	85925149	85941960	7	2980	19438.5593	372	1
7_HSPC_H3K27Ac_peak_33177_lociStitched	chr19	27731895	27739512	7	2692	19402.7841	373	1
6_HSPC_H3K27Ac_peak_43521_lociStitched	chr22	22291960	22303543	6	2223	19391.1003	374	1
5_HSPC_H3K27Ac_peak_68287_lociStitched	chr9	127044706	127058805	5	3166	19356.5171	375	1
6_HSPC_H3K27Ac_peak_47573_lociStitched	chr3	128386658	128403642	6	3397	19270.0464	376	1
8_HSPC_H3K27Ac_peak_24086_lociStitched	chr16	3124302	3156603	8	4870	19251.396	377	1
9_HSPC_H3K27Ac_peak_20700_lociStitched	chr14	89805813	89839807	9	4669	19220.2076	378	1
8_HSPC_H3K27Ac_peak_6037_lociStitched	chr1	208034861	208047713	8	3872	19195.7472	379	1
5_HSPC_H3K27Ac_peak_33872_lociStitched	chr19	44269020	44284116	5	3287	19138.7088	380	1
7_HSPC_H3K27Ac_peak_66416_lociStitched	chr9	33116962	33159509	7	3357	19137.6406	381	1
10_HSPC_H3K27Ac_peak_54314_lociStitched	chr5	134746297	134777588	10	4266	19112.5428	382	1
8_HSPC_H3K27Ac_peak_47153_lociStitched	chr3	112090583	112114332	8	4117	19068.0721	383	1
8_HSPC_H3K27Ac_peak_22940_lociStitched	chr15	75444912	75471769	8	3555	19025.4988	384	1
8_HSPC_H3K27Ac_peak_14857_lociStitched	chr12	29301309	29322658	8	4587	19007.0147	385	1
10_HSPC_H3K27Ac_peak_55258_lociStitched	chr5	173291195	173345840	10	3997	19005.531	386	1
5_HSPC_H3K27Ac_peak_16527_lociStitched	chr12	104861140	104879448	5	1797	18987.2268	387	1
10_HSPC_H3K27Ac_peak_55842_lociStitched	chr6	7224652	7261992	10	4191	18935.114	388	1
7_HSPC_H3K27Ac_peak_24327_lociStitched	chr16	11312795	11329108	7	3229	18919.8174	389	1
11_HSPC_H3K27Ac_peak_48674_lociStitched	chr3	177040604	177078211	11	4809	18882.4747	390	1
5_HSPC_H3K27Ac_peak_43568_lociStitched	chr22	23557706	23562542	5	2561	18878.2932	391	1
10_HSPC_H3K27Ac_peak_37800_lociStitched	chr2	113422897	113465862	10	4736	18865.9315	392	1
4_HSPC_H3K27Ac_peak_9067_lociStitched	chr10	80844307	80855004	4	1974	18865.2292	393	1
9_HSPC_H3K27Ac_peak_35962_lociStitched	chr2	46054128	46091026	9	4370	18832.7392	394	1
6_HSPC_H3K27Ac_peak_10015_lociStitched	chr10	119158164	119176999	6	3263	18812.398	395	1
4_HSPC_H3K27Ac_peak_27328_lociStitched	chr17	17654390	17667552	4	2928	18804.5494	396	1
4_HSPC_H3K27Ac_peak_33924_lociStitched	chr19	45243714	45258734	4	3402	18799.032	397	1
9_HSPC_H3K27Ac_peak_55754_lociStitched	chr6	6546546	6593642	9	4659	18791.304	398	1
5_HSPC_H3K27Ac_peak_9832_lociStitched	chr10	106083471	106111083	5	3154	18773.3988	399	1
6_HSPC_H3K27Ac_peak_40210_lociStitched	chr2	238603174	238627147	6	2440	18744.4887	400	1
12_HSPC_H3K27Ac_peak_38212_lociStitched	chr2	136964959	137014109	12	3874	18740.895	401	1
7_HSPC_H3K27Ac_peak_3132_lociStitched	chr1	95167941	95201653	7	3830	18693.304	402	1
8_HSPC_H3K27Ac_peak_57357_lociStitched	chr6	41977784	42007515	8	4188	18691.8797	403	1
4_HSPC_H3K27Ac_peak_26290_lociStitched	chr16	85557192	85570493	4	3501	18673.2739	404	1
5_HSPC_H3K27Ac_peak_69033_lociStitched	chr9	139591670	139609896	5	4068	18672.537	405	1
6_HSPC_H3K27Ac_peak_43100_lociStitched	chr21	45576938	45593257	6	3735	18621.6109	406	1
8_HSPC_H3K27Ac_peak_39299_lociStitched	chr2	198094453	198124017	8	3493	18583.9304	407	1
10_HSPC_H3K27Ac_peak_37187_lociStitched	chr2	92268919	92307585	10	6460	18551.9468	408	1
6_HSPC_H3K27Ac_peak_23410_lociStitched	chr15	90364244	90392471	6	2625	18542.3163	409	1
10_HSPC_H3K27Ac_peak_45788_lociStitched	chr3	39291033	39333908	10	4796	18513.425	410	1
4_HSPC_H3K27Ac_peak_59754_lociStitched	chr7	2760856	2775654	4	2032	18507.8586	411	1
6_HSPC_H3K27Ac_peak_17248_lociStitched	chr12	124203965	124228219	6	2715	18464.5702	412	1
9_HSPC_H3K27Ac_peak_30365_lociStitched	chr18	3652393	3664765	9	4058	18457.7868	413	1
13_HSPC_H3K27Ac_peak_11554_lociStitched	chr11	51568795	51593276	13	4612	18439.0892	414	1
6_HSPC_H3K27Ac_peak_36187_lociStitched	chr2	55326567	55347940	6	4379	18412.8395	415	1
7_HSPC_H3K27Ac_peak_14503_lociStitched	chr12	12161907	12186364	7	3659	18389.2183	416	1
7_HSPC_H3K27Ac_peak_44705_lociStitched	chr22	47046148	47083717	7	3517	18371.241	417	1
5_HSPC_H3K27Ac_peak_26138_lociStitched	chr16	81658624	81670056	5	3017	18262.62	418	1
7_HSPC_H3K27Ac_peak_2314_lociStitched	chr1	54822078	54862964	7	3819	18243.3332	419	1
7_HSPC_H3K27Ac_peak_64035_lociStitched	chr8	46839773	46864839	7	1946	18212.9556	420	1
4_HSPC_H3K27Ac_peak_13700_lociStitched	chr11	126180654	126189597	4	4072	18199.005	421	1
7_HSPC_H3K27Ac_peak_50837_lociStitched	chr4	87881348	87903193	7	3164	18172.8555	422	1
7_HSPC_H3K27Ac_peak_41145_lociStitched	chr20	30249222	30264443	7	3490	18166.2635	423	1
8_HSPC_H3K27Ac_peak_42414_lociStitched	chr21	19147912	19168008	8	2833	18164.7744	424	1
9_HSPC_H3K27Ac_peak_69144_lociStitched	chr9	140519603	140565425	9	3683	18154.6764	425	1
7_HSPC_H3K27Ac_peak_62430_lociStitched	chr7	130681498	130712926	7	3930	18146.5272	426	1
6_HSPC_H3K27Ac_peak_29858_lociStitched	chr17	76377113	76384431	6	2197	18100.3412	427	1
5_HSPC_H3K27Ac_peak_1287_lociStitched	chr1	28440781	28462235	5	3026	18077.1404	428	1
9_HSPC_H3K27Ac_peak_20802_lociStitched	chr14	91765729	91798564	9	4797	18069.1005	429	1
8_HSPC_H3K27Ac_peak_24039_lociStitched	chr16	2713511	2740483	8	4785	18028.0848	430	1
8_HSPC_H3K27Ac_peak_46568_lociStitched	chr3	58335348	58352204	8	2823	18017.3784	431	1
9_HSPC_H3K27Ac_peak_22862_lociStitched	chr15	74665770	74696258	9	2769	18006.2128	432	1
6_HSPC_H3K27Ac_peak_5300_lociStitched	chr1	182226898	182238316	6	2626	17983.35	433	1
7_HSPC_H3K27Ac_peak_7967_lociStitched	chr10	30818131	30843130	7	2977	17934.2826	434	1
9_HSPC_H3K27Ac_peak_50242_lociStitched	chr4	49634557	49659883	9	2982	17902.9494	435	1
8_HSPC_H3K27Ac_peak_56101_lociStitched	chr6	14711633	14744522	8	4520	17901.4827	436	1
9_HSPC_H3K27Ac_peak_40676_lociStitched	chr20	5037423	5071521	9	4851	17887.8108	437	1
9_HSPC_H3K27Ac_peak_51440_lociStitched	chr4	140065758	140110925	9	4604	17886.132	438	1
7_HSPC_H3K27Ac_peak_59724_lociStitched	chr7	2423138	2447032	7	2929	17882.2696	439	1
4_HSPC_H3K27Ac_peak_4417_lociStitched	chr1	155937225	155945882	4	1579	17879.3021	440	1
9_HSPC_H3K27Ac_peak_39019_lociStitched	chr2	182206830	182260756	9	3922	17844.1134	441	1
9_HSPC_H3K27Ac_peak_43881_lociStitched	chr22	30577069	30617644	9	3411	17832.7125	442	1
4_HSPC_H3K27Ac_peak_8912_lociStitched	chr10	75666636	75686329	4	3424	17812.3185	443	1
12_HSPC_H3K27Ac_peak_22473_lociStitched	chr15	64720877	64758863	12	4918	17800.2396	444	1
4_HSPC_H3K27Ac_peak_41774_lociStitched	chr20	47367495	47389503	4	2634	17793.468	445	1
8_HSPC_H3K27Ac_peak_70780_lociStitched	chrX	129216051	129232588	8	3641	17765.6991	446	1
11_HSPC_H3K27Ac_peak_17315_lociStitched	chr12	125197749	125245292	11	5256	17752.5562	447	1
3_HSPC_H3K27Ac_peak_24017_lociStitched	chr16	2556658	2576103	3	3533	17722.173	448	1
8_HSPC_H3K27Ac_peak_11588_lociStitched	chr11	57234252	57267743	8	3942	17686.5971	449	1
8_HSPC_H3K27Ac_peak_20624_lociStitched	chr14	81882208	81903222	8	2993	17576.1096	450	1
4_HSPC_H3K27Ac_peak_20890_lociStitched	chr14	93526693	93553338	4	3851	17516.423	451	1
5_HSPC_H3K27Ac_peak_13583_lociStitched	chr11	122561233	122569828	5	3508	17488.2465	452	1
7_HSPC_H3K27Ac_peak_55181_lociStitched	chr5	171601566	171613504	7	3070	17484.3948	453	1
5_HSPC_H3K27Ac_peak_15163_lociStitched	chr12	48196533	48208148	5	3119	17479.4135	454	1
11_HSPC_H3K27Ac_peak_68624_lociStitched	chr9	132332703	132373279	11	4142	17455.7952	455	1
8_HSPC_H3K27Ac_peak_48622_lociStitched	chr3	172229609	172265394	8	3742	17405.824	456	1
9_HSPC_H3K27Ac_peak_33081_lociStitched	chr19	19554911	19585895	9	4455	17400.6144	457	1
8_HSPC_H3K27Ac_peak_60555_lociStitched	chr7	37445253	37481852	8	4163	17311.327	458	1
7_HSPC_H3K27Ac_peak_60725_lociStitched	chr7	41900495	41932529	7	3945	17269.5294	459	1
3_HSPC_H3K27Ac_peak_63151_lociStitched	chr7_gl000195_random	30169	33312	3	2741	17258.5273	460	1
8_HSPC_H3K27Ac_peak_65768_lociStitched	chr8	142099087	142115465	8	3943	17249.3096	461	1
6_HSPC_H3K27Ac_peak_17229_lociStitched	chr12	123916755	123934316	6	3943	17243.1459	462	1
8_HSPC_H3K27Ac_peak_28316_lociStitched	chr17	40463260	40473125	8	3531	17232.182	463	1
7_HSPC_H3K27Ac_peak_59598_lociStitched	chr7	641716	659213	7	4307	17229.2959	464	1
5_HSPC_H3K27Ac_peak_20765_lociStitched	chr14	91254545	91271137	5	2069	17182.6752	465	1
8_HSPC_H3K27Ac_peak_34898_lociStitched	chr2	7126432	7156049	8	3880	17177.86	466	1
5_HSPC_H3K27Ac_peak_55389_lociStitched	chr5	177666141	177676789	5	3776	17130.5024	467	1
10_HSPC_H3K27Ac_peak_49651_lociStitched	chr4	8262740	8306267	10	3907	17093.0529	468	1
5_HSPC_H3K27Ac_peak_16543_lociStitched	chr12	105080433	105089927	5	2553	17092.9976	469	1
5_HSPC_H3K27Ac_peak_62611_lociStitched	chr7	139300956	139320579	5	2076	17077.8969	470	1
6_HSPC_H3K27Ac_peak_438_lociStitched	chr1	9935161	9961156	6	3931	17031.924	471	1
7_HSPC_H3K27Ac_peak_55994_lociStitched	chr6	12944229	12968576	7	3394	17025.8571	472	1
6_HSPC_H3K27Ac_peak_24673_lociStitched	chr16	20914665	20928289	6	2202	17021.8256	473	1
8_HSPC_H3K27Ac_peak_57052_lociStitched	chr6	34624363	34647766	8	4078	17016.3213	474	1
8_HSPC_H3K27Ac_peak_14307_lociStitched	chr12	8171304	8211749	8	4560	17007.1225	475	1
6_HSPC_H3K27Ac_peak_42836_lociStitched	chr21	39865554	39879127	6	2591	16992.0387	476	1
8_HSPC_H3K27Ac_peak_38324_lociStitched	chr2	145337882	145366334	8	5138	16974.4632	477	1
11_HSPC_H3K27Ac_peak_34872_lociStitched	chr2	7012437	7051694	11	3603	16966.8754	478	1
13_HSPC_H3K27Ac_peak_59628_lociStitched	chr7	1067240	1102450	13	6201	16953.615	479	1
4_HSPC_H3K27Ac_peak_64161_lociStitched	chr8	56755946	56778815	4	2521	16948.2159	480	1
6_HSPC_H3K27Ac_peak_31730_lociStitched	chr19	1251067	1262193	6	3268	16923.7586	481	1
7_HSPC_H3K27Ac_peak_40009_lociStitched	chr2	231507678	231533633	7	4290	16883.7275	482	1
3_HSPC_H3K27Ac_peak_18609_lociStitched	chr13	77890760	77913546	3	3243	16875.3116	483	1
7_HSPC_H3K27Ac_peak_11974_lociStitched	chr11	64257667	64268432	7	2905	16873.061	484	1
9_HSPC_H3K27Ac_peak_70055_lociStitched	chrX	49003882	49023794	9	4198	16861.4816	485	1
6_HSPC_H3K27Ac_peak_41870_lociStitched	chr20	48754730	48789371	6	4031	16859.7747	486	1
11_HSPC_H3K27Ac_peak_27546_lociStitched	chr17	25659085	25681320	11	4141	16825.2245	487	1
8_HSPC_H3K27Ac_peak_45559_lociStitched	chr3	31254037	31275884	8	4629	16815.6359	488	1
7_HSPC_H3K27Ac_peak_21535_lociStitched	chr15	31635073	31658665	7	3322	16804.5816	489	1
8_HSPC_H3K27Ac_peak_66888_lociStitched	chr9	71582591	71613625	8	2974	16730.4294	490	1
7_HSPC_H3K27Ac_peak_54943_lociStitched	chr5	156679575	156707322	7	4180	16700.9193	491	1
7_HSPC_H3K27Ac_peak_34659_lociStitched	chr19	56813374	56834050	7	3126	16685.532	492	1
5_HSPC_H3K27Ac_peak_26991_lociStitched	chr17	7738582	7748099	5	3792	16666.1704	493	1
6_HSPC_H3K27Ac_peak_61908_lociStitched	chr7	102056135	102067543	6	2708	16655.68	494	1
8_HSPC_H3K27Ac_peak_69467_lociStitched	chrX	13096979	13110448	8	3427	16651.7247	495	1
4_HSPC_H3K27Ac_peak_13874_lociStitched	chr12	73802	95863	4	2879	16647.2306	496	1
12_HSPC_H3K27Ac_peak_21322_lociStitched	chr14	106542102	106586561	12	4812	16632.1119	497	1
6_HSPC_H3K27Ac_peak_21055_lociStitched	chr14	101129118	101147848	6	3881	16628.494	498	1
6_HSPC_H3K27Ac_peak_61245_lociStitched	chr7	73630973	73642198	6	3224	16627.5925	499	1
14_HSPC_H3K27Ac_peak_4021_lociStitched	chr1	149658014	149725033	14	5408	16607.3082	500	1
10_HSPC_H3K27Ac_peak_7596_lociStitched	chr10	14677433	14730789	10	4903	16593.716	501	1
8_HSPC_H3K27Ac_peak_61393_lociStitched	chr7	75993257	76033555	8	5063	16566.5078	502	1
6_HSPC_H3K27Ac_peak_55161_lociStitched	chr5	171267198	171302625	6	3181	16565.6652	503	1
4_HSPC_H3K27Ac_peak_12021_lociStitched	chr11	64626150	64638884	4	3275	16554.2	504	1
6_HSPC_H3K27Ac_peak_227_lociStitched	chr1	3797001	3820309	6	4088	16546.3492	505	1
