#HSPC_H3K27Ac_peaks Enhancers
#Created from /broad/sankaranlab/xliao/MPN/HSPC_H3K27Ac/Jianxu/rose_o/HSPC_H3K27Ac_peaks_12KB_STITCHED_TSS_DISTAL_ENHANCER_REGION_MAP.txt
#Ranked by HSPC_H3K27Ac.no_duplicates.bam
#Using cutoff of 9730.1403 for Super-Enhancers
#Created on Sep 29 2019 
REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	HSPC_H3K27Ac.no_duplicates.bam	enhancerRank	isSuper
3_HSPC_H3K27Ac_peak_45791_lociStitched	chr3	39391565	39404131	3	2639	10570.5192	1016	1
5_HSPC_H3K27Ac_peak_15660_lociStitched	chr12	57315612	57348265	5	2904	10569.7761	1017	1
3_HSPC_H3K27Ac_peak_69216_lociStitched	chrUn_gl000220	97090	105290	3	1484	10561.6	1018	1
8_HSPC_H3K27Ac_peak_5965_lociStitched	chr1	206930769	206956445	8	2665	10555.4036	1019	1
3_HSPC_H3K27Ac_peak_38077_lociStitched	chr2	129228699	129232291	3	2811	10551.1408	1020	1
5_HSPC_H3K27Ac_peak_1636_lociStitched	chr1	36830732	36840926	5	1920	10546.7124	1021	1
5_HSPC_H3K27Ac_peak_42956_lociStitched	chr21	43538221	43546480	5	1898	10544.2653	1022	1
8_HSPC_H3K27Ac_peak_35101_lociStitched	chr2	11828268	11878962	8	3149	10539.2826	1023	1
6_HSPC_H3K27Ac_peak_24314_lociStitched	chr16	11222131	11254498	6	1844	10532.2218	1024	1
6_HSPC_H3K27Ac_peak_46694_lociStitched	chr3	69140539	69155284	6	2589	10527.93	1025	1
7_HSPC_H3K27Ac_peak_45500_lociStitched	chr3	27375523	27402253	7	2927	10526.274	1026	1
7_HSPC_H3K27Ac_peak_8797_lociStitched	chr10	73619935	73656138	7	2721	10509.7309	1027	1
9_HSPC_H3K27Ac_peak_47606_lociStitched	chr3	128734057	128773359	9	3852	10505.4246	1028	1
3_HSPC_H3K27Ac_peak_31638_lociStitched	chr19	698928	704681	3	1326	10496.9238	1029	1
5_HSPC_H3K27Ac_peak_41032_lociStitched	chr20	23123407	23142433	5	1935	10477.6182	1030	1
6_HSPC_H3K27Ac_peak_20411_lociStitched	chr14	75398416	75409447	6	3151	10477.2438	1031	1
4_HSPC_H3K27Ac_peak_29915_lociStitched	chr17	77789078	77812628	4	2808	10472.685	1032	1
5_HSPC_H3K27Ac_peak_42594_lociStitched	chr21	34571297	34589346	5	2896	10472.0298	1033	1
4_HSPC_H3K27Ac_peak_65778_lociStitched	chr8	142128854	142132049	4	2420	10468.4175	1034	1
3_HSPC_H3K27Ac_peak_30033_lociStitched	chr17	79419873	79423220	3	3076	10467.7425	1035	1
8_HSPC_H3K27Ac_peak_24994_lociStitched	chr16	29106429	29141483	8	2916	10456.6082	1036	1
3_HSPC_H3K27Ac_peak_68494_lociStitched	chr9	130823719	130835320	3	2333	10445.5404	1037	1
5_HSPC_H3K27Ac_peak_61632_lociStitched	chr7	92311588	92333374	5	1492	10418.0652	1038	1
7_HSPC_H3K27Ac_peak_69804_lociStitched	chrX	40007605	40017543	7	2322	10411.0488	1039	1
3_HSPC_H3K27Ac_peak_39168_lociStitched	chr2	191885227	191903266	3	1954	10410.3069	1040	1
6_HSPC_H3K27Ac_peak_41817_lociStitched	chr20	48292960	48308032	6	1712	10396.6656	1041	1
7_HSPC_H3K27Ac_peak_1959_lociStitched	chr1	44229376	44264261	7	2146	10392.2415	1042	1
4_HSPC_H3K27Ac_peak_15399_lociStitched	chr12	52591412	52597576	4	2381	10388.8056	1043	1
4_HSPC_H3K27Ac_peak_14825_lociStitched	chr12	27382197	27413602	4	3281	10379.3525	1044	1
8_HSPC_H3K27Ac_peak_42857_lociStitched	chr21	40194781	40234468	8	2651	10378.1505	1045	1
5_HSPC_H3K27Ac_peak_12498_lociStitched	chr11	72447616	72452486	5	2043	10376.509	1046	1
9_HSPC_H3K27Ac_peak_28795_lociStitched	chr17	48987490	49028033	9	3699	10370.8994	1047	1
3_HSPC_H3K27Ac_peak_70673_lociStitched	chrX	118811513	118820546	3	1984	10356.3345	1048	1
5_HSPC_H3K27Ac_peak_53885_lociStitched	chr5	111100917	111117049	5	2084	10337.3856	1049	1
7_HSPC_H3K27Ac_peak_63296_lociStitched	chr8	8912144	8947081	7	3253	10334.3646	1050	1
4_HSPC_H3K27Ac_peak_17460_lociStitched	chr12	133234437	133241309	4	1837	10330.6776	1051	1
7_HSPC_H3K27Ac_peak_16448_lociStitched	chr12	102157153	102172035	7	2344	10326.6198	1052	1
4_HSPC_H3K27Ac_peak_65261_lociStitched	chr8	121076609	121079329	4	2074	10326.48	1053	1
5_HSPC_H3K27Ac_peak_57350_lociStitched	chr6	41902795	41907179	5	1649	10312.0448	1054	1
6_HSPC_H3K27Ac_peak_7589_lociStitched	chr10	14645328	14660585	6	2550	10289.3208	1055	1
3_HSPC_H3K27Ac_peak_66165_lociStitched	chr9	6673412	6689926	3	2689	10281.6164	1056	1
4_HSPC_H3K27Ac_peak_18140_lociStitched	chr13	46734281	46752270	4	1440	10241.1377	1057	1
5_HSPC_H3K27Ac_peak_58871_lociStitched	chr6	139740720	139764169	5	2013	10233.1436	1058	1
4_HSPC_H3K27Ac_peak_52049_lociStitched	chr4	185264616	185276477	4	2375	10212.321	1059	1
3_HSPC_H3K27Ac_peak_25136_lociStitched	chr16	30462064	30471178	3	1626	10180.338	1060	1
5_HSPC_H3K27Ac_peak_23706_lociStitched	chr15	99320101	99357026	5	3160	10180.2225	1061	1
3_HSPC_H3K27Ac_peak_26422_lociStitched	chr16	88747752	88767349	3	2239	10174.7624	1062	1
7_HSPC_H3K27Ac_peak_63400_lociStitched	chr8	13068700	13097039	7	2260	10170.8671	1063	1
5_HSPC_H3K27Ac_peak_59758_lociStitched	chr7	2796969	2811675	5	2478	10155.9636	1064	1
5_HSPC_H3K27Ac_peak_38293_lociStitched	chr2	145127911	145138108	5	1711	10148.0544	1065	1
3_HSPC_H3K27Ac_peak_50320_lociStitched	chr4	55683903	55698287	3	2717	10139.2816	1066	1
5_HSPC_H3K27Ac_peak_16912_lociStitched	chr12	117114145	117127461	5	2313	10124.1548	1067	1
7_HSPC_H3K27Ac_peak_42179_lociStitched	chr20	61358974	61384259	7	3920	10119.057	1068	1
3_HSPC_H3K27Ac_peak_13977_lociStitched	chr12	1905544	1922129	3	2006	10118.5085	1069	1
6_HSPC_H3K27Ac_peak_54269_lociStitched	chr5	133870987	133892684	6	3421	10117.3111	1070	1
5_HSPC_H3K27Ac_peak_4105_lociStitched	chr1	150533618	150540942	5	2671	10103.458	1071	1
5_HSPC_H3K27Ac_peak_70421_lociStitched	chrX	78394705	78430238	5	1936	10098.4786	1072	1
4_HSPC_H3K27Ac_peak_16645_lociStitched	chr12	109231549	109240364	4	2245	10094.938	1073	1
3_HSPC_H3K27Ac_peak_33718_lociStitched	chr19	41915117	41927435	3	2593	10093.3692	1074	1
5_HSPC_H3K27Ac_peak_13704_lociStitched	chr11	126206108	126216790	5	2029	10081.6716	1075	1
5_HSPC_H3K27Ac_peak_369_lociStitched	chr1	8985952	9009577	5	2824	10066.6125	1076	1
6_HSPC_H3K27Ac_peak_63861_lociStitched	chr8	37938522	37950019	6	2510	10056.4259	1077	1
3_HSPC_H3K27Ac_peak_17674_lociStitched	chr13	27546764	27558708	3	1964	10042.5152	1078	1
3_HSPC_H3K27Ac_peak_40215_lociStitched	chr2	238806935	238815091	3	2048	10040.036	1079	1
3_HSPC_H3K27Ac_peak_6251_lociStitched	chr1	221050213	221067634	3	2627	10032.7539	1080	1
5_HSPC_H3K27Ac_peak_70504_lociStitched	chrX	102230687	102241520	5	2621	10029.1914	1081	1
5_HSPC_H3K27Ac_peak_26656_lociStitched	chr17	1459872	1492359	5	2708	10028.7369	1082	1
4_HSPC_H3K27Ac_peak_40609_lociStitched	chr20	4006216	4019757	4	2800	10027.1105	1083	1
4_HSPC_H3K27Ac_peak_44906_lociStitched	chr3	4778076	4783910	4	2420	10026.8958	1084	1
4_HSPC_H3K27Ac_peak_28105_lociStitched	chr17	37054517	37063343	4	2127	10026.336	1085	1
4_HSPC_H3K27Ac_peak_68559_lociStitched	chr9	131660815	131674222	4	2153	10023.0732	1086	1
3_HSPC_H3K27Ac_peak_42695_lociStitched	chr21	36356889	36372050	3	1407	10016.8727	1087	1
3_HSPC_H3K27Ac_peak_70758_lociStitched	chrX	128907163	128920334	3	2443	10003.3745	1088	1
3_HSPC_H3K27Ac_peak_65114_lociStitched	chr8	108498050	108507939	3	1329	9995.8012	1089	1
5_HSPC_H3K27Ac_peak_31039_lociStitched	chr18	43622626	43642351	5	2068	9992.685	1090	1
3_HSPC_H3K27Ac_peak_45274_lociStitched	chr3	15842018	15853722	3	1084	9989.364	1091	1
6_HSPC_H3K27Ac_peak_9866_lociStitched	chr10	111828494	111843796	6	2461	9989.1456	1092	1
7_HSPC_H3K27Ac_peak_35838_lociStitched	chr2	43031302	43063896	7	3055	9986.8016	1093	1
5_HSPC_H3K27Ac_peak_16903_lociStitched	chr12	117029689	117039835	5	2647	9984.6786	1094	1
8_HSPC_H3K27Ac_peak_23359_lociStitched	chr15	89610797	89623193	8	2329	9972.582	1095	1
2_HSPC_H3K27Ac_peak_22900_lociStitched	chr15	75126061	75138223	2	2626	9958.2456	1096	1
3_HSPC_H3K27Ac_peak_46419_lociStitched	chr3	52525218	52532825	3	1990	9955.2809	1097	1
5_HSPC_H3K27Ac_peak_18301_lociStitched	chr13	50104084	50126435	5	3074	9950.6652	1098	1
9_HSPC_H3K27Ac_peak_11236_lociStitched	chr11	35071602	35105054	9	4036	9941.9344	1099	1
5_HSPC_H3K27Ac_peak_15910_lociStitched	chr12	66628568	66636536	5	2040	9940.8768	1100	1
5_HSPC_H3K27Ac_peak_13498_lociStitched	chr11	119544141	119565742	5	2869	9938.6201	1101	1
6_HSPC_H3K27Ac_peak_13333_lociStitched	chr11	116798952	116820132	6	2167	9929.184	1102	1
7_HSPC_H3K27Ac_peak_50690_lociStitched	chr4	81046506	81061813	7	3439	9923.5281	1103	1
5_HSPC_H3K27Ac_peak_10260_lociStitched	chr10	131668469	131683047	5	2977	9918.8712	1104	1
5_HSPC_H3K27Ac_peak_29875_lociStitched	chr17	76732453	76756190	5	2364	9912.5712	1105	1
3_HSPC_H3K27Ac_peak_430_lociStitched	chr1	9764333	9778753	3	2284	9910.866	1106	1
4_HSPC_H3K27Ac_peak_14923_lociStitched	chr12	32048816	32060913	4	3483	9909.8624	1107	1
7_HSPC_H3K27Ac_peak_7198_lociStitched	chr10	957543	990692	7	2899	9908.2361	1108	1
6_HSPC_H3K27Ac_peak_24320_lociStitched	chr16	11288758	11297205	6	2414	9864.4066	1109	1
5_HSPC_H3K27Ac_peak_30781_lociStitched	chr18	21598292	21629675	5	1640	9863.6769	1110	1
4_HSPC_H3K27Ac_peak_3278_lociStitched	chr1	108371713	108387837	4	1649	9863.0508	1111	1
4_HSPC_H3K27Ac_peak_10631_lociStitched	chr11	3914904	3935818	4	2206	9860.951	1112	1
4_HSPC_H3K27Ac_peak_54833_lociStitched	chr5	150431664	150443529	4	2299	9857.442	1113	1
4_HSPC_H3K27Ac_peak_54763_lociStitched	chr5	149423438	149433509	4	2586	9841.3812	1114	1
5_HSPC_H3K27Ac_peak_42608_lociStitched	chr21	34673028	34690230	5	2121	9841.2642	1115	1
6_HSPC_H3K27Ac_peak_10973_lociStitched	chr11	16813006	16842407	6	1869	9840.5147	1116	1
5_HSPC_H3K27Ac_peak_49585_lociStitched	chr4	6684607	6698644	5	2717	9839.937	1117	1
4_HSPC_H3K27Ac_peak_34446_lociStitched	chr19	53425948	53440815	4	2937	9834.5205	1118	1
5_HSPC_H3K27Ac_peak_16830_lociStitched	chr12	113631803	113653014	5	2268	9827.0563	1119	1
4_HSPC_H3K27Ac_peak_30105_lociStitched	chr17	80063421	80080716	4	2861	9818.3715	1120	1
3_HSPC_H3K27Ac_peak_55900_lociStitched	chr6	10588987	10599577	3	2499	9810.576	1121	1
3_HSPC_H3K27Ac_peak_12273_lociStitched	chr11	67176094	67188553	3	2444	9810.2166	1122	1
2_HSPC_H3K27Ac_peak_17212_lociStitched	chr12	123753010	123763270	2	2716	9785.988	1123	1
5_HSPC_H3K27Ac_peak_55054_lociStitched	chr5	164615021	164635129	5	2520	9782.542	1124	1
5_HSPC_H3K27Ac_peak_3643_lociStitched	chr1	118155708	118170550	5	2427	9779.3938	1125	1
6_HSPC_H3K27Ac_peak_31478_lociStitched	chr18	74203923	74230919	6	3521	9775.2516	1126	1
5_HSPC_H3K27Ac_peak_8257_lociStitched	chr10	45462574	45470365	5	2720	9747.3201	1127	1
6_HSPC_H3K27Ac_peak_13002_lociStitched	chr11	95097593	95105887	6	2798	9745.45	1128	1
4_HSPC_H3K27Ac_peak_17281_lociStitched	chr12	124983318	125005717	4	1788	9736.8453	1129	1
6_HSPC_H3K27Ac_peak_68384_lociStitched	chr9	128586027	128604109	6	2625	9733.5406	1130	1
